Date,Input 1,Input 2,Share price
41353.0,-0.002404148035391536,0.022147568622005568,52.555
41354.0,-0.042978048973769806,0.024495802448103066,50.476
41355.0,-0.07165559540304836,0.02821354520317943,49.076
41358.0,-0.09104950577290473,0.03273529208146604,48.156
41359.0,-0.056795837023915274,0.034498075348637865,49.676
41360.0,-0.046679703088834144,0.03570573700391015,50.116
41361.0,-0.061694829402706965,0.03760732292988787,49.356
41366.0,-0.07782807480023086,0.040117943409731675,48.556
41367.0,-0.07637017052475494,0.04247150658515864,48.556
41369.0,-0.10016527531832353,0.04567888688936965,47.436
41372.0,-0.08048449290985984,0.04763441223608467,48.236
41373.0,-0.05142297439211547,0.0482997791007969,49.516
41374.0,-0.04298400032079557,0.048776790923665374,49.876
41375.0,-0.03815560348270641,0.049068502930133484,50.076
41376.0,-0.038960916873349884,0.04933224897984408,49.996
41379.0,-0.054872347345312496,0.049806510552137945,49.196
41380.0,-0.05996218006378266,0.050524518905319914,48.916
41381.0,-0.03709716777342181,0.05067416770968634,49.996
41382.0,-0.048804717210130355,0.051032251327039674,49.436
41383.0,-0.025035773578939113,0.05080291508621629,50.596
41386.0,-0.017128990509059316,0.05045355847017732,50.996
41387.0,-0.030620876063279793,0.050377700874189496,50.316
41388.0,-0.019072450664360207,0.05016717858263883,50.876
41389.0,-0.01425639721417935,0.05007302111656216,51.116
41390.0,-0.0012147890723041067,0.04988813144785906,51.795
41393.0,0.009853802843783035,0.049458354980407244,52.395
41394.0,0.0250042265426882,0.049258761299086025,53.235
41396.0,0.050024874256973,0.04941646201616774,54.675
41397.0,0.040954331580404145,0.049218579373311824,54.195
41400.0,0.05314766627240468,0.04924436515518714,54.955
41401.0,0.0534194603434177,0.04929252105254462,55.035
41402.0,0.05046253300555401,0.049164859804804784,54.915
41403.0,0.04692101177974608,0.049324255174787154,54.755
41404.0,0.05631957366091579,0.050006554205673896,55.355
41407.0,0.0276584503767092,0.050147760719991365,53.755
